frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,0.485729,-0.997625,-0.721012,0.692922,0.499940,-0.231036
/odom,/base_footprint,0.482822,-1.057519,-0.725597,0.688120,0.499798,-0.008759
/odom,/base_footprint,0.480245,-1.107452,-0.723713,0.690101,0.499891,0.134598
/odom,/base_footprint,0.478214,-1.167385,-0.712729,0.701440,0.499836,0.337662
/odom,/base_footprint,0.478167,-1.207387,-0.701609,0.712563,0.500059,0.456606
/odom,/base_footprint,0.480138,-1.257335,-0.684076,0.729411,0.499921,0.501129
/odom,/base_footprint,0.485739,-1.317077,-0.662685,0.748898,0.500208,0.470315
/odom,/base_footprint,0.491371,-1.356678,-0.648024,0.761620,0.499959,0.491553
/odom,/base_footprint,0.498551,-1.396028,-0.632935,0.774205,0.500062,0.490323
/odom,/base_footprint,0.514757,-1.463760,-0.605272,0.796019,0.495733,0.515970
/odom,/base_footprint,0.526196,-1.501969,-0.589098,0.808062,0.499152,0.499138
/odom,/base_footprint,0.542643,-1.549181,-0.570110,0.821569,0.500724,0.396882
/odom,/base_footprint,0.564907,-1.604916,-0.551554,0.834139,0.499602,0.370301
/odom,/base_footprint,0.581095,-1.641482,-0.539618,0.841910,0.500201,0.348482
/odom,/base_footprint,0.607227,-1.695512,-0.523970,0.851736,0.500038,0.261809
/odom,/base_footprint,0.630281,-1.739883,-0.515130,0.857112,0.500215,0.162825
/odom,/base_footprint,0.649289,-1.775087,-0.509384,0.860539,0.499979,0.169370
/odom,/base_footprint,0.678613,-1.827432,-0.503236,0.864149,0.500208,0.033573
/odom,/base_footprint,0.703279,-1.870949,-0.504896,0.863180,0.500113,-0.119183
/odom,/base_footprint,0.722733,-1.905895,-0.507899,0.861417,0.499834,-0.024858
/odom,/base_footprint,0.746957,-1.949615,-0.506376,0.862313,0.499882,0.102082
/odom,/base_footprint,0.776592,-2.001778,-0.498873,0.866675,0.499954,0.173371
/odom,/base_footprint,0.796907,-2.036235,-0.493379,0.869814,0.500071,0.151074
/odom,/base_footprint,0.817650,-2.070442,-0.487776,0.872969,0.500004,0.170368
/odom,/base_footprint,0.854975,-2.129662,-0.479846,0.877353,0.500172,0.066893
/odom,/base_footprint,0.876614,-2.163318,-0.479271,0.877667,0.500134,-0.048636
/odom,/base_footprint,0.898131,-2.197044,-0.481889,0.876232,0.499951,-0.047186
/odom,/base_footprint,0.924808,-2.239323,-0.484406,0.874843,0.500008,-0.110095
/odom,/base_footprint,0.956110,-2.290539,-0.494134,0.869386,0.499980,-0.176046
/odom,/base_footprint,0.976316,-2.325044,-0.501051,0.865418,0.499931,-0.251705
/odom,/base_footprint,1.000515,-2.368825,-0.516279,0.856420,0.500352,-0.435745
/odom,/base_footprint,1.026942,-2.422686,-0.541238,0.840870,0.499808,-0.459212
/odom,/base_footprint,1.042855,-2.459381,-0.555592,0.831455,0.500026,-0.375928
/odom,/base_footprint,1.067959,-2.524723,-0.578446,0.815720,0.500077,-0.489628
/odom,/base_footprint,1.080361,-2.562523,-0.594807,0.803869,0.496533,-0.507553
/odom,/base_footprint,1.091239,-2.600862,-0.610880,0.791723,0.499319,-0.499590
/odom,/base_footprint,1.104722,-2.659317,-0.633987,0.773344,0.500643,-0.484342
/odom,/base_footprint,1.114748,-2.718470,-0.656708,0.754145,0.499701,-0.501931
/odom,/base_footprint,1.118424,-2.748234,-0.667940,0.744215,0.500035,-0.499138
/odom,/base_footprint,1.123097,-2.808060,-0.689976,0.723832,0.500049,-0.502417
/odom,/base_footprint,1.124237,-2.858047,-0.707904,0.706308,0.500085,-0.501033
/odom,/base_footprint,1.122396,-2.918007,-0.726701,0.686954,0.499755,-0.392371
/odom,/base_footprint,1.119479,-2.957898,-0.738686,0.674049,0.500229,-0.491557
/odom,/base_footprint,1.115031,-2.997669,-0.751990,0.659175,0.500152,-0.499139
/odom,/base_footprint,1.103444,-3.066686,-0.774586,0.632469,0.500119,-0.499685
/odom,/base_footprint,1.094662,-3.105719,-0.787063,0.616872,0.500104,-0.499072
/odom,/base_footprint,1.084333,-3.144356,-0.799217,0.601042,0.499957,-0.499029
/odom,/base_footprint,1.062643,-3.210902,-0.818568,0.574410,0.499985,-0.440024
/odom,/base_footprint,1.048419,-3.248281,-0.827692,0.561182,0.499929,-0.376794
/odom,/base_footprint,1.033073,-3.285219,-0.835481,0.549519,0.499914,-0.309378
/odom,/base_footprint,1.012600,-3.330826,-0.843080,0.537788,0.499914,-0.220359
/odom,/base_footprint,0.986858,-3.385000,-0.846544,0.532319,0.499795,-0.019469
/odom,/base_footprint,0.969522,-3.421043,-0.846485,0.532413,0.500032,0.018598
/odom,/base_footprint,0.947904,-3.466130,-0.846229,0.532819,0.500135,-0.009751
/odom,/base_footprint,0.921967,-3.520232,-0.845893,0.533352,0.499875,0.043240
/odom,/base_footprint,0.904803,-3.556356,-0.844550,0.535476,0.499945,0.089614
/odom,/base_footprint,0.883675,-3.601672,-0.842434,0.538799,0.500050,0.051658
/odom,/base_footprint,0.858632,-3.656208,-0.841596,0.540107,0.500078,-0.004720
/odom,/base_footprint,0.841951,-3.692563,-0.842000,0.539477,0.500043,-0.032274
/odom,/base_footprint,0.812587,-3.756103,-0.842664,0.538440,0.499928,-0.003010
/odom,/base_footprint,0.795728,-3.792383,-0.843891,0.536514,0.500295,-0.118842
/odom,/base_footprint,0.778574,-3.828530,-0.846354,0.532620,0.499953,-0.096474
/odom,/base_footprint,0.747936,-3.891451,-0.849029,0.528346,0.500045,-0.052088
/odom,/base_footprint,0.730168,-3.927298,-0.850548,0.525898,0.500072,-0.079961
/odom,/base_footprint,0.712192,-3.963028,-0.851774,0.523910,0.499867,-0.019530
/odom,/base_footprint,0.685133,-4.016567,-0.851385,0.524541,0.499988,0.044085
/odom,/base_footprint,0.658252,-4.070214,-0.850572,0.525859,0.500094,0.013815
/odom,/base_footprint,0.644849,-4.097053,-0.850531,0.525924,0.499982,-0.004466
/odom,/base_footprint,0.618019,-4.150722,-0.850803,0.525484,0.500046,-0.013415
/odom,/base_footprint,0.595603,-4.195414,-0.851174,0.524883,0.500010,-0.015416
/odom,/base_footprint,0.568705,-4.249038,-0.850071,0.526668,0.499816,0.087519
/odom,/base_footprint,0.551033,-4.284915,-0.848047,0.529921,0.500012,0.099094
/odom,/base_footprint,0.533625,-4.320939,-0.846319,0.532677,0.500117,0.056646
/odom,/base_footprint,0.503524,-4.384141,-0.845325,0.534252,0.500053,-0.003942
/odom,/base_footprint,0.486343,-4.420266,-0.845570,0.533865,0.499991,-0.013676
/odom,/base_footprint,0.469135,-4.456372,-0.845580,0.533849,0.499955,0.016374
/odom,/base_footprint,0.447672,-4.501528,-0.845203,0.534445,0.500041,0.009172
/odom,/base_footprint,0.421950,-4.555740,-0.845377,0.534171,0.500022,-0.020882
/odom,/base_footprint,0.404748,-4.591852,-0.845816,0.533475,0.500011,-0.020632
/odom,/base_footprint,0.374421,-4.654948,-0.847818,0.530287,0.500122,-0.088288
/odom,/base_footprint,0.356783,-4.690852,-0.849810,0.527089,0.499929,-0.096090
/odom,/base_footprint,0.338887,-4.726618,-0.851424,0.524477,0.499899,-0.053144
/odom,/base_footprint,0.307144,-4.789009,-0.853702,0.520762,0.500018,-0.071088
/odom,/base_footprint,0.288733,-4.824521,-0.855272,0.518180,0.500015,-0.077281
/odom,/base_footprint,0.265428,-4.868755,-0.857012,0.515297,0.499980,-0.060764
/odom,/base_footprint,0.246568,-4.904031,-0.858834,0.512254,0.500109,-0.142987
/odom,/base_footprint,0.217423,-4.956499,-0.865226,0.501382,0.500030,-0.233366
/odom,/base_footprint,0.197231,-4.991016,-0.869330,0.494232,0.499854,-0.151950
/odom,/base_footprint,0.161256,-5.051032,-0.869195,0.494469,0.499819,0.137093
/odom,/base_footprint,0.141527,-5.084587,-0.867221,0.497924,0.482857,0.034892
/odom,/base_footprint,0.122103,-5.117766,-0.868394,0.495875,0.478411,-0.131759
/odom,/base_footprint,0.097281,-5.158890,-0.873857,0.486182,0.483838,-0.295006
/odom,/base_footprint,0.065133,-5.208173,-0.885471,0.464694,0.495550,-0.495383
/odom,/base_footprint,0.041850,-5.240492,-0.894573,0.446921,0.499997,-0.494952
/odom,/base_footprint,0.010937,-5.279626,-0.905064,0.425276,0.496521,-0.455659
/odom,/base_footprint,-0.028342,-5.324404,-0.916823,0.399295,0.496700,-0.503949
/odom,/base_footprint,-0.056078,-5.353029,-0.924742,0.380595,0.499405,-0.507488
/odom,/base_footprint,-0.107474,-5.400457,-0.937712,0.347414,0.500015,-0.509792
/odom,/base_footprint,-0.138344,-5.425900,-0.944562,0.328334,0.500060,-0.506294
/odom,/base_footprint,-0.186508,-5.461669,-0.954065,0.299599,0.500007,-0.503221
/odom,/base_footprint,-0.236755,-5.494454,-0.962756,0.270372,0.500021,-0.510127
/odom,/base_footprint,-0.262379,-5.509546,-0.966792,0.255565,0.493381,-0.512067
/odom,/base_footprint,-0.323941,-5.541684,-0.975255,0.221084,0.497785,-0.502373
/odom,/base_footprint,-0.360341,-5.558190,-0.979495,0.201466,0.500755,-0.500140
/odom,/base_footprint,-0.416138,-5.580261,-0.984681,0.174365,0.499395,-0.371176
/odom,/base_footprint,-0.453860,-5.593487,-0.986821,0.161816,0.500071,-0.286700
/odom,/base_footprint,-0.511043,-5.611707,-0.989322,0.145745,0.499842,-0.259839
/odom,/base_footprint,-0.559077,-5.625531,-0.990993,0.133914,0.499932,-0.226607
/odom,/base_footprint,-0.597757,-5.635767,-0.992376,0.123246,0.500295,-0.324019
/odom,/base_footprint,-0.646431,-5.647216,-0.994169,0.107830,0.499822,-0.283045
/odom,/base_footprint,-0.685589,-5.655337,-0.995388,0.095932,0.500059,-0.323196
/odom,/base_footprint,-0.744695,-5.665690,-0.996906,0.078605,0.499720,-0.204199
/odom,/base_footprint,-0.794108,-5.673151,-0.997385,0.072274,0.499869,-0.071940
/odom,/base_footprint,-0.833708,-5.678833,-0.997489,0.070817,0.499987,0.020273
/odom,/base_footprint,-0.893039,-5.687620,-0.997007,0.077308,0.499888,0.153968
/odom,/base_footprint,-0.932515,-5.694058,-0.996385,0.084947,0.500014,0.252534
/odom,/base_footprint,-0.991466,-5.705184,-0.994942,0.100454,0.500132,0.219621
/odom,/base_footprint,-1.040375,-5.715648,-0.994092,0.108545,0.500183,0.078891
/odom,/base_footprint,-1.089198,-5.726493,-0.994086,0.108594,0.500078,-0.039797
/odom,/base_footprint,-1.128278,-5.735035,-0.994433,0.105372,0.500078,-0.143467
/odom,/base_footprint,-1.187094,-5.746958,-0.995553,0.094199,0.499946,-0.187198
/odom,/base_footprint,-1.226426,-5.754189,-0.996133,0.087863,0.499832,-0.131513
/odom,/base_footprint,-1.285570,-5.764269,-0.996680,0.081424,0.499976,-0.079790
/odom,/base_footprint,-1.334927,-5.772226,-0.996903,0.078643,0.499897,-0.041413
/odom,/base_footprint,-1.374440,-5.778443,-0.996995,0.077466,0.500047,-0.019134
/odom,/base_footprint,-1.423838,-5.786152,-0.996941,0.078157,0.499873,0.084148
/odom,/base_footprint,-1.483019,-5.795936,-0.996281,0.086164,0.500021,0.155749
/odom,/base_footprint,-1.522378,-5.803079,-0.995576,0.093955,0.499953,0.257042
/odom,/base_footprint,-1.571337,-5.813146,-0.994154,0.107970,0.500031,0.241545
/odom,/base_footprint,-1.629790,-5.826784,-0.992885,0.119076,0.500122,0.091099
/odom,/base_footprint,-1.667904,-5.836201,-0.992369,0.123305,0.485727,0.165234
/odom,/base_footprint,-1.715446,-5.848825,-0.990560,0.137083,0.496688,0.361697
/odom,/base_footprint,-1.772718,-5.866467,-0.986774,0.162103,0.501953,0.493280
/odom,/base_footprint,-1.810132,-5.879939,-0.983308,0.181947,0.494634,0.507376
/odom,/base_footprint,-1.846241,-5.894620,-0.979370,0.202077,0.476479,0.520686
/odom,/base_footprint,-1.907788,-5.923826,-0.971680,0.236300,0.495396,0.477747
/odom,/base_footprint,-1.942871,-5.942846,-0.966804,0.255521,0.502081,0.504543
/odom,/base_footprint,-1.976768,-5.963023,-0.961348,0.275335,0.476088,0.525012
/odom,/base_footprint,-2.031839,-6.000259,-0.950659,0.310237,0.475106,0.517036
/odom,/base_footprint,-2.061459,-6.022850,-0.943975,0.330016,0.462075,0.528306
/odom,/base_footprint,-2.089566,-6.046214,-0.936854,0.349721,0.450652,0.522646
/odom,/base_footprint,-2.134990,-6.088609,-0.923395,0.383852,0.439173,0.526301
/odom,/base_footprint,-2.158740,-6.113499,-0.915119,0.403183,0.425657,0.525664
/odom,/base_footprint,-2.181695,-6.139688,-0.906615,0.421959,0.458701,0.502678
/odom,/base_footprint,-2.221373,-6.190316,-0.890714,0.454565,0.427427,0.543046
/odom,/base_footprint,-2.241565,-6.219488,-0.881015,0.473089,0.463981,0.508240
/odom,/base_footprint,-2.261563,-6.251041,-0.871280,0.490787,0.474774,0.504336
/odom,/base_footprint,-2.295197,-6.311289,-0.853452,0.521171,0.495610,0.497856
/odom,/base_footprint,-2.312117,-6.345950,-0.842539,0.538635,0.478659,0.525416
/odom,/base_footprint,-2.327684,-6.381559,-0.831174,0.556013,0.490037,0.509026
/odom,/base_footprint,-2.351810,-6.446213,-0.812469,0.583004,0.501011,0.415191
/odom,/base_footprint,-2.364004,-6.484464,-0.801800,0.597593,0.500870,0.498540
/odom,/base_footprint,-2.374544,-6.522600,-0.789431,0.613839,0.487476,0.519157
/odom,/base_footprint,-2.388805,-6.588631,-0.766532,0.642206,0.476782,0.521115
/odom,/base_footprint,-2.394867,-6.627256,-0.753670,0.657253,0.496266,0.475451
/odom,/base_footprint,-2.399552,-6.666868,-0.741531,0.670919,0.501249,0.418748
/odom,/base_footprint,-2.404615,-6.736783,-0.723358,0.690473,0.498547,0.350864
/odom,/base_footprint,-2.405893,-6.776719,-0.713116,0.701046,0.500515,0.377014
/odom,/base_footprint,-2.405976,-6.816774,-0.702589,0.711596,0.500293,0.366302
/odom,/base_footprint,-2.403374,-6.886694,-0.686175,0.727437,0.500391,0.256249
/odom,/base_footprint,-2.400673,-6.926636,-0.680107,0.733113,0.500263,0.148620
/odom,/base_footprint,-2.397472,-6.966502,-0.676752,0.736211,0.499866,0.065649
/odom,/base_footprint,-2.391735,-7.036294,-0.679605,0.733578,0.500093,-0.096229
/odom,/base_footprint,-2.388808,-7.076171,-0.681347,0.731961,0.499696,-0.015280
/odom,/base_footprint,-2.385951,-7.116062,-0.681038,0.732248,0.500040,0.056820
/odom,/base_footprint,-2.380187,-7.185805,-0.672611,0.739997,0.499912,0.196407
/odom,/base_footprint,-2.376098,-7.225606,-0.668016,0.744147,0.500266,0.092358
/odom,/base_footprint,-2.371727,-7.265384,-0.666749,0.745282,0.500029,0.062733
/odom,/base_footprint,-2.363532,-7.334879,-0.660663,0.750682,0.499869,0.214751
/odom,/base_footprint,-2.358055,-7.374495,-0.652447,0.757834,0.499872,0.336954
/odom,/base_footprint,-2.351534,-7.413947,-0.641530,0.767098,0.500012,0.319734
/odom,/base_footprint,-2.337958,-7.482645,-0.628118,0.778118,0.499874,0.276504
/odom,/base_footprint,-2.329245,-7.520830,-0.618171,0.786044,0.484326,0.381106
/odom,/base_footprint,-2.317011,-7.566801,-0.599710,0.800218,0.468521,0.503054
/odom,/base_footprint,-2.302912,-7.610875,-0.579327,0.815095,0.459123,0.506006
/odom,/base_footprint,-2.290421,-7.644567,-0.562604,0.826727,0.427849,0.512468
/odom,/base_footprint,-2.267224,-7.697775,-0.532674,0.846321,0.403722,0.508427
/odom,/base_footprint,-2.252661,-7.726621,-0.515445,0.856923,0.404558,0.505331
/odom,/base_footprint,-2.229175,-7.767840,-0.489082,0.872238,0.389200,0.510169
/odom,/base_footprint,-2.212942,-7.793229,-0.471219,0.882016,0.370203,0.508724
/odom,/base_footprint,-2.188545,-7.827462,-0.444037,0.896009,0.330700,0.510592
/odom,/base_footprint,-2.168557,-7.852392,-0.421096,0.907016,0.313649,0.508215
/odom,/base_footprint,-2.151975,-7.871228,-0.402564,0.915392,0.315102,0.509027
/odom,/base_footprint,-2.130279,-7.893714,-0.379100,0.925356,0.309398,0.509918
/odom,/base_footprint,-2.104385,-7.917720,-0.350532,0.936551,0.285155,0.512340
/odom,/base_footprint,-2.087523,-7.931810,-0.331335,0.943513,0.269789,0.510134
/odom,/base_footprint,-2.071105,-7.944435,-0.312029,0.950073,0.239950,0.510675
/odom,/base_footprint,-2.044056,-7.962915,-0.277929,0.960602,0.227074,0.508234
/odom,/base_footprint,-2.028622,-7.972229,-0.258328,0.966057,0.225856,0.508782
/odom,/base_footprint,-2.013495,-7.980548,-0.238591,0.971120,0.195702,0.510076
/odom,/base_footprint,-1.990717,-7.991477,-0.203609,0.979052,0.166369,0.515175
/odom,/base_footprint,-1.978711,-7.996408,-0.183523,0.983015,0.160946,0.510714
/odom,/base_footprint,-1.966298,-8.000918,-0.163453,0.986551,0.168764,0.508250
/odom,/base_footprint,-1.944583,-8.007477,-0.128014,0.991772,0.156811,0.514949
/odom,/base_footprint,-1.932570,-8.010370,-0.107673,0.994186,0.152789,0.510724
/odom,/base_footprint,-1.920515,-8.012753,-0.087267,0.996185,0.155014,0.514799
/odom,/base_footprint,-1.901730,-8.015471,-0.056583,0.998398,0.159992,0.509618
/odom,/base_footprint,-1.881691,-8.017122,-0.026075,0.999660,0.172282,0.508670
/odom,/base_footprint,-1.864864,-8.017573,-0.000548,1.000000,0.166793,0.511255
/odom,/base_footprint,-1.851628,-8.017319,0.019849,0.999803,0.164683,0.509612
/odom,/base_footprint,-1.835940,-8.016302,0.045382,0.998970,0.151820,0.512649
/odom,/base_footprint,-1.818595,-8.014193,0.075982,0.997109,0.141795,0.510154
/odom,/base_footprint,-1.807750,-8.012304,0.096305,0.995352,0.136915,0.510291
/odom,/base_footprint,-1.797229,-8.010027,0.116573,0.993182,0.132137,0.509037
/odom,/base_footprint,-1.779766,-8.005212,0.151834,0.988406,0.128289,0.508258
/odom,/base_footprint,-1.771067,-8.002285,0.172109,0.985078,0.107662,0.516515
/odom,/base_footprint,-1.763445,-7.999364,0.192331,0.981330,0.096125,0.512090
/odom,/base_footprint,-1.752849,-7.994628,0.227421,0.973797,0.071065,0.513567
/odom,/base_footprint,-1.748500,-7.992373,0.247313,0.968936,0.056517,0.511028
/odom,/base_footprint,-1.744847,-7.990283,0.267038,0.963686,0.050105,0.509914
/odom,/base_footprint,-1.739251,-7.986655,0.301327,0.953521,0.044180,0.511706
/odom,/base_footprint,-1.737391,-7.985301,0.320878,0.947121,0.021034,0.515826
/odom,/base_footprint,-1.736585,-7.984666,0.340356,0.940296,0.003266,0.515080
/odom,/base_footprint,-1.736782,-7.984853,0.374072,0.927400,-0.004081,0.514787
/odom,/base_footprint,-1.736989,-7.985061,0.393057,0.919514,-0.004003,0.513730
/odom,/base_footprint,-1.737257,-7.985354,0.411853,0.911251,-0.005411,0.514259
/odom,/base_footprint,-1.737413,-7.985534,0.444279,0.895888,0.000547,0.512031
/odom,/base_footprint,-1.737130,-7.985141,0.462627,0.886553,0.007783,0.515996
/odom,/base_footprint,-1.736248,-7.983798,0.480780,0.876841,0.044721,0.512614
/odom,/base_footprint,-1.733361,-7.978995,0.511925,0.859030,0.008750,0.514619
/odom,/base_footprint,-1.733218,-7.978727,0.529468,0.848330,-0.004231,0.511791
/odom,/base_footprint,-1.733432,-7.979187,0.546757,0.837291,-0.002859,0.514134
/odom,/base_footprint,-1.733358,-7.979002,0.568140,0.822932,0.000923,0.513636
/odom,/base_footprint,-1.733503,-7.979433,0.593268,0.805005,-0.004096,0.516714
/odom,/base_footprint,-1.733544,-7.979574,0.609766,0.792581,-0.001049,0.516015
/odom,/base_footprint,-1.733627,-7.979932,0.630028,0.776572,-0.005954,0.517701
/odom,/base_footprint,-1.733717,-7.980425,0.653779,0.756685,-0.002924,0.514408
/odom,/base_footprint,-1.733740,-7.980599,0.669178,0.743102,-0.001585,0.512772
/odom,/base_footprint,-1.733755,-7.980802,0.688087,0.725629,-0.002505,0.518084
/odom,/base_footprint,-1.733761,-7.981072,0.710252,0.703947,-0.002245,0.515359
/odom,/base_footprint,-1.733754,-7.981297,0.724579,0.689191,-0.003068,0.513153
/odom,/base_footprint,-1.733712,-7.981775,0.748846,0.662744,-0.003869,0.512175
/odom,/base_footprint,-1.733732,-7.981653,0.762237,0.647298,0.003424,0.510203
/odom,/base_footprint,-1.733750,-7.981544,0.775347,0.631536,-0.000195,0.515654
/odom,/base_footprint,-1.733611,-7.982094,0.794485,0.607283,-0.009141,0.515263
/odom,/base_footprint,-1.733432,-7.982693,0.812819,0.582516,-0.003299,0.512927
/odom,/base_footprint,-1.733370,-7.982869,0.821726,0.569883,-0.002791,0.516770
/odom,/base_footprint,-1.733214,-7.983246,0.838958,0.544196,-0.004265,0.514026
/odom,/base_footprint,-1.733093,-7.983501,0.852728,0.522355,-0.001821,0.517875
/odom,/base_footprint,-1.732921,-7.983813,0.868483,0.495719,-0.003599,0.514379
/odom,/base_footprint,-1.732750,-7.984087,0.878474,0.477790,-0.004178,0.512562
/odom,/base_footprint,-1.732587,-7.984330,0.888116,0.459619,-0.003239,0.515995
/odom,/base_footprint,-1.732286,-7.984724,0.904094,0.427333,-0.003765,0.513594
/odom,/base_footprint,-1.732083,-7.984960,0.912657,0.408726,-0.003913,0.512017
/odom,/base_footprint,-1.732353,-7.984681,0.920848,0.389921,0.015556,0.513483
/odom,/base_footprint,-1.733084,-7.983953,0.934259,0.356595,0.000715,0.513427
/odom,/base_footprint,-1.732885,-7.984122,0.941356,0.337415,-0.006194,0.510210
/odom,/base_footprint,-1.732567,-7.984374,0.948067,0.318072,-0.002955,0.514233
/odom,/base_footprint,-1.732294,-7.984563,0.958918,0.283684,-0.003895,0.515641
/odom,/base_footprint,-1.733398,-7.983893,0.964528,0.263980,0.030641,0.510529
/odom,/base_footprint,-1.734908,-7.983030,0.969727,0.244191,0.003884,0.512396
/odom,/base_footprint,-1.734930,-7.983007,0.977841,0.209351,-0.006520,0.509500
/odom,/base_footprint,-1.734639,-7.983132,0.981923,0.189279,-0.000675,0.514916
/odom,/base_footprint,-1.734648,-7.983129,0.985624,0.168956,-0.001138,0.518105
/odom,/base_footprint,-1.734356,-7.983222,0.991067,0.133364,-0.000295,0.512669
/odom,/base_footprint,-1.736006,-7.982820,0.993602,0.112938,0.034822,0.514481
/odom,/base_footprint,-1.740855,-7.981852,0.996173,0.087401,0.064374,0.512497
/odom,/base_footprint,-1.748228,-7.980751,0.998091,0.061753,0.079802,0.515177
/odom,/base_footprint,-1.758563,-7.979798,0.999521,0.030951,0.090466,0.513791
/odom,/base_footprint,-1.769217,-7.979420,0.999986,0.005346,0.111198,0.511479
/odom,/base_footprint,-1.779870,-7.979539,0.999884,-0.015202,0.150511,0.514230
/odom,/base_footprint,-1.800903,-7.980869,0.998943,-0.045964,0.198388,0.512218
/odom,/base_footprint,-1.813794,-7.982265,0.998115,-0.061377,0.232303,0.514797
/odom,/base_footprint,-1.842240,-7.986684,0.995748,-0.092121,0.246169,0.512850
/odom,/base_footprint,-1.872285,-7.993268,0.992438,-0.122749,0.261929,0.513720
/odom,/base_footprint,-1.887878,-7.997443,0.990431,-0.138008,0.272342,0.512612
/odom,/base_footprint,-1.919989,-8.007661,0.985727,-0.168351,0.288629,0.510165
/odom,/base_footprint,-1.947440,-8.018122,0.981088,-0.193564,0.297430,0.514545
/odom,/base_footprint,-1.981556,-8.033392,0.974677,-0.223618,0.319401,0.510555
/odom,/base_footprint,-2.006001,-8.045872,0.969886,-0.243559,0.357543,0.512866
/odom,/base_footprint,-2.045770,-8.068831,0.961980,-0.273121,0.403574,0.507817
/odom,/base_footprint,-2.067065,-8.082445,0.957709,-0.287739,0.442968,0.506961
/odom,/base_footprint,-2.111837,-8.114034,0.948525,-0.316703,0.466295,0.505721
/odom,/base_footprint,-2.156005,-8.149384,0.938466,-0.345372,0.473245,0.506575
/odom,/base_footprint,-2.177739,-8.168467,0.933123,-0.359557,0.486350,0.503793
/odom,/base_footprint,-2.220073,-8.209184,0.921828,-0.387600,0.492582,0.503611
/odom,/base_footprint,-2.260496,-8.253056,0.909735,-0.415189,0.499072,0.501571
/odom,/base_footprint,-2.279808,-8.276009,0.903386,-0.428828,0.500576,0.501073
/odom,/base_footprint,-2.316340,-8.323639,0.890052,-0.455859,0.499568,0.502698
